hex,count
842aaebffffffff,25
842aad5ffffffff,9
842aa81ffffffff,48
842aa89ffffffff,24
842aac7ffffffff,24
842aad7ffffffff,16
842aa83ffffffff,17
842aa8bffffffff,13
8444e25ffffffff,19
8444e2dffffffff,11
8444e07ffffffff,13
8444f5bffffffff,7
8444e21ffffffff,20
8444e29ffffffff,21
8444e23ffffffff,14
8444e2bffffffff,20
8444e05ffffffff,22
8444e0dffffffff,8
8426911ffffffff,1
8426919ffffffff,4
8426825ffffffff,1
8426953ffffffff,13
842893dffffffff,16
8428917ffffffff,8
8428911ffffffff,1
84289e9ffffffff,4
8428939ffffffff,7
842893bffffffff,19
8428915ffffffff,6
8426f03ffffffff,15
8426f13ffffffff,2
8426f1dffffffff,14
8426f11ffffffff,11
842888bffffffff,31
8428885ffffffff,15
842888dffffffff,37
84288c3ffffffff,21
842889dffffffff,17
8428887ffffffff,10
84288d5ffffffff,19
8428881ffffffff,25
8428889ffffffff,29
8428883ffffffff,15
8427181ffffffff,4
842a003ffffffff,1
842a00bffffffff,1
842a00dffffffff,1
842a01dffffffff,1
842a001ffffffff,1
8426acdffffffff,10
8426a89ffffffff,4
8426ac7ffffffff,9
8426ac1ffffffff,10
8426ac9ffffffff,6
8426a8dffffffff,5
8426ac3ffffffff,3
8426acbffffffff,3
8426a13ffffffff,9
8426ac5ffffffff,12
84276b3ffffffff,13
84274d7ffffffff,21
84274ddffffffff,18
8444dadffffffff,11
8444de7ffffffff,5
8444eb1ffffffff,16
8426497ffffffff,18
8444e93ffffffff,7
8444eb3ffffffff,20
8444ebbffffffff,12
8426493ffffffff,31
8444e97ffffffff,8
8426895ffffffff,5
842689dffffffff,5
8426883ffffffff,13
8444f5dffffffff,13
8444c9dffffffff,10
8444c97ffffffff,12
8444c91ffffffff,18
8444c99ffffffff,9
8444c93ffffffff,9
8444c9bffffffff,21
8426519ffffffff,19
8426503ffffffff,9
842651bffffffff,9
842651dffffffff,19
84488b1ffffffff,11
8444dc9ffffffff,11
8444d19ffffffff,8
8444c23ffffffff,19
8444c2bffffffff,7
8444d13ffffffff,20
8444d1bffffffff,12
8444c25ffffffff,7
8444c2dffffffff,7
8444c35ffffffff,9
8444c3dffffffff,11
8444dcdffffffff,14
8444c27ffffffff,25
8444c21ffffffff,12
8429a37ffffffff,2
8429a31ffffffff,10
8429a33ffffffff,10
84264d3ffffffff,18
84264dbffffffff,21
84264d5ffffffff,29
84264ddffffffff,33
84264d7ffffffff,23
842648bffffffff,8
84264d1ffffffff,49
84264d9ffffffff,36
84264c3ffffffff,17
84266b7ffffffff,19
84279e3ffffffff,23
84279ebffffffff,23
84279c5ffffffff,7
8427989ffffffff,6
84279c7ffffffff,17
84279e7ffffffff,3
84279e1ffffffff,10
84279e9ffffffff,2
842798dffffffff,24
8444f33ffffffff,19
8444d57ffffffff,13
8444d59ffffffff,17
8444d53ffffffff,9
8444d5bffffffff,15
8444c65ffffffff,15
84276b5ffffffff,12
84274c3ffffffff,14
84276b7ffffffff,16
84274cbffffffff,20
84276b1ffffffff,7
84274d5ffffffff,20
84261e9ffffffff,1
8426113ffffffff,2
842611bffffffff,3
84261c5ffffffff,3
84261cdffffffff,2
84261c1ffffffff,3
8426111ffffffff,4
842a9c5ffffffff,20
842a9cdffffffff,13
842a9c7ffffffff,27
842a9c1ffffffff,22
842a9e1ffffffff,6
842a9e9ffffffff,11
842a98dffffffff,11
842a913ffffffff,10
842a9e3ffffffff,10
842a9ebffffffff,14
8444ea1ffffffff,7
8444ea9ffffffff,5
8444ea5ffffffff,26
8444c55ffffffff,15
8444c57ffffffff,10
84288e3ffffffff,12
84288a9ffffffff,13
844cc41ffffffff,3
8426423ffffffff,10
8426425ffffffff,13
8426427ffffffff,7
8428027ffffffff,6
8444d31ffffffff,11
8444d35ffffffff,18
8444d3dffffffff,16
8426db7ffffffff,14
8448999ffffffff,1
8448993ffffffff,9
844899bffffffff,10
84488a5ffffffff,6
8426db3ffffffff,14
84488a7ffffffff,25
84488a1ffffffff,9
8448991ffffffff,4
8444cd3ffffffff,7
8444cdbffffffff,13
8426499ffffffff,11
8426733ffffffff,12
842673bffffffff,15
8426715ffffffff,11
842671dffffffff,15
8426735ffffffff,11
8426707ffffffff,6
842673dffffffff,9
8426717ffffffff,8
8426737ffffffff,11
8426731ffffffff,16
8426703ffffffff,16
8426739ffffffff,16
842a143ffffffff,27
84288abffffffff,3
84288adffffffff,22
84289dbffffffff,18
84288e7ffffffff,25
8444dcbffffffff,12
842b103ffffffff,5
842b139ffffffff,3
842b113ffffffff,2
842b13bffffffff,3
842b115ffffffff,7
842b11dffffffff,5
842b117ffffffff,6
842b111ffffffff,3
842b119ffffffff,2
84266c1ffffffff,15
84266e9ffffffff,11
84266c5ffffffff,10
8427523ffffffff,25
84262c1ffffffff,13
84262c9ffffffff,26
8427525ffffffff,27
8426213ffffffff,5
842621bffffffff,24
8427527ffffffff,41
84262cdffffffff,29
8427521ffffffff,20
8428f3dffffffff,1
8426ed7ffffffff,17
8426ed3ffffffff,6
8426b69ffffffff,8
8444d15ffffffff,14
84288ddffffffff,6
842655dffffffff,24
8426557ffffffff,16
842650bffffffff,18
8426551ffffffff,16
8426559ffffffff,10
8426553ffffffff,7
8426555ffffffff,23
8426887ffffffff,11
84268b9ffffffff,9
8444dc7ffffffff,7
8444dc1ffffffff,4
84264cbffffffff,18
84266b3ffffffff,17
8426f05ffffffff,3
8426f07ffffffff,6
8426f01ffffffff,8
8444e3dffffffff,10
8444e27ffffffff,14
84288e1ffffffff,4
84289d9ffffffff,9
84288e5ffffffff,6
842625dffffffff,15
8426247ffffffff,11
8426241ffffffff,7
8426249ffffffff,17
8426243ffffffff,10
842624bffffffff,13
8426c69ffffffff,1
8426c4dffffffff,5
842a9ddffffffff,21
842a9d9ffffffff,20
8444de1ffffffff,11
8444de9ffffffff,32
8444debffffffff,11
8444dc5ffffffff,19
8444d3bffffffff,5
8444dedffffffff,20
8444d17ffffffff,19
8426855ffffffff,4
84264cdffffffff,15
8426489ffffffff,8
84264c7ffffffff,13
84264c1ffffffff,12
84266b5ffffffff,10
84264c9ffffffff,14
84485b9ffffffff,2
8429b4bffffffff,3
84485a3ffffffff,6
84485b3ffffffff,5
84485bbffffffff,11
84485b5ffffffff,8
84485bdffffffff,11
84485b7ffffffff,2
8429b49ffffffff,2
84485b1ffffffff,7
8426751ffffffff,14
84275b7ffffffff,15
8426755ffffffff,13
842675dffffffff,23
8448d59ffffffff,1
842a127ffffffff,27
842aacdffffffff,21
842aac1ffffffff,26
842aa49ffffffff,18
842b8b5ffffffff,14
842b8bdffffffff,27
842b8a7ffffffff,13
842aa4bffffffff,22
842b8a1ffffffff,15
842b8b1ffffffff,11
842b8a3ffffffff,30
842b8abffffffff,16
842aa4dffffffff,19
842aabbffffffff,5
842aa87ffffffff,43
842aabdffffffff,26
842aab9ffffffff,13
8426657ffffffff,15
842661dffffffff,14
840d5a1ffffffff,9
840d5a9ffffffff,19
840c2d3ffffffff,4
840c2dbffffffff,6
840d5e7ffffffff,18
840d5abffffffff,8
840d5e1ffffffff,2
840d585ffffffff,12
840d5adffffffff,16
840d5e3ffffffff,9
840d5e5ffffffff,3
84289d1ffffffff,4
84289d3ffffffff,5
84288edffffffff,1
8429849ffffffff,4
8429a27ffffffff,3
8444ecbffffffff,9
8426a17ffffffff,4
8426ae9ffffffff,10
8448cc1ffffffff,11
8448ce1ffffffff,3
8448ce9ffffffff,4
8448cc3ffffffff,11
8448cebffffffff,5
8448cc5ffffffff,4
8448cc7ffffffff,14
84276abffffffff,13
8427685ffffffff,15
84262d7ffffffff,4
842628bffffffff,14
84262d1ffffffff,9
84262d9ffffffff,18
84262c3ffffffff,17
84262d3ffffffff,11
84262d5ffffffff,13
84262ddffffffff,18
8426289ffffffff,15
8444ea7ffffffff,19
842a855ffffffff,15
842a857ffffffff,14
842a80bffffffff,12
842a81dffffffff,7
8444e03ffffffff,15
8444e39ffffffff,7
8444e15ffffffff,24
8444e1dffffffff,15
842a809ffffffff,23
842a80dffffffff,23
842aab5ffffffff,10
842a8d1ffffffff,14
842a8d9ffffffff,28
842aab7ffffffff,27
842a8cbffffffff,8
842a8dbffffffff,11
842aab1ffffffff,6
842a8ddffffffff,15
842aab3ffffffff,11
8428143ffffffff,4
8426491ffffffff,20
842649bffffffff,28
842b185ffffffff,14
842b18dffffffff,5
842b1e3ffffffff,9
842b1ebffffffff,3
842b1e5ffffffff,4
842b1a9ffffffff,28
842b1e7ffffffff,11
842b1e1ffffffff,4
842a863ffffffff,17
842a801ffffffff,17
842a829ffffffff,8
842a805ffffffff,14
8426c29ffffffff,5
8426c61ffffffff,6
8426c05ffffffff,7
8426c63ffffffff,8
8426c6bffffffff,9
8426a45ffffffff,8
8426a4dffffffff,8
8426a55ffffffff,2
8426233ffffffff,7
845d107ffffffff,3
845d13dffffffff,7
8426753ffffffff,18
8426757ffffffff,11
8444ee3ffffffff,9
8426587ffffffff,14
8444eddffffffff,11
8426b61ffffffff,23
842896dffffffff,2
8426b63ffffffff,3
8426219ffffffff,25
842752dffffffff,7
8426253ffffffff,9
8448d55ffffffff,4
8448d47ffffffff,5
8448d43ffffffff,6
84445edffffffff,14
84445e1ffffffff,15
8444e55ffffffff,22
8444e01ffffffff,12
8444e09ffffffff,15
8444e19ffffffff,6
8444e57ffffffff,13
8444e0bffffffff,10
842b1a1ffffffff,17
842623dffffffff,12
84446abffffffff,6
842af21ffffffff,7
842af2bffffffff,16
842af2dffffffff,5
8426285ffffffff,6
8426203ffffffff,10
8426239ffffffff,10
8426207ffffffff,7
8429aa9ffffffff,10
8412c93ffffffff,2
8412c97ffffffff,3
84266a1ffffffff,28
84266a9ffffffff,20
84266a3ffffffff,15
84266abffffffff,18
8426685ffffffff,12
8426687ffffffff,7
84266bdffffffff,6
84266a7ffffffff,11
84265a5ffffffff,7
84444bbffffffff,9
84265c9ffffffff,5
8426435ffffffff,6
8426431ffffffff,11
8444525ffffffff,3
8444e53ffffffff,13
8427189ffffffff,3
84271c7ffffffff,3
84271e1ffffffff,1
8427185ffffffff,4
842718dffffffff,4
84271e3ffffffff,1
84271ebffffffff,1
84271c5ffffffff,1
8427535ffffffff,6
84262cbffffffff,12
8426585ffffffff,9
84265adffffffff,5
84265e3ffffffff,17
84265a1ffffffff,8
84265a9ffffffff,13
84265e7ffffffff,11
8427417ffffffff,12
84274e9ffffffff,9
84274c5ffffffff,8
84274cdffffffff,12
8429a6dffffffff,9
8429a29ffffffff,12
8429a67ffffffff,3
8429a61ffffffff,14
8429a69ffffffff,3
8429a63ffffffff,41
84262dbffffffff,13
84275e7ffffffff,14
84275e1ffffffff,11
84275adffffffff,7
8429b07ffffffff,2
8444c67ffffffff,12
8444c61ffffffff,11
8444c05ffffffff,6
8444c0dffffffff,15
8444c63ffffffff,14
8444c07ffffffff,3
8444c6bffffffff,14
8444c01ffffffff,13
8444c29ffffffff,5
8426adbffffffff,11
842658dffffffff,10
84265ebffffffff,12
8444a8bffffffff,2
8444ed1ffffffff,10
8444ed3ffffffff,12
84445e7ffffffff,5
8444edbffffffff,8
8444c69ffffffff,11
8444f17ffffffff,13
8444c45ffffffff,7
8444c6dffffffff,9
8444f13ffffffff,14
8426723ffffffff,10
842672bffffffff,5
8444c41ffffffff,9
8444e35ffffffff,23
8444c49ffffffff,15
8444c4bffffffff,9
8444c4dffffffff,12
8444f1bffffffff,16
8428a61ffffffff,6
8428a69ffffffff,8
8429995ffffffff,1
8428a6bffffffff,1
8429997ffffffff,9
84279cbffffffff,2
84279d5ffffffff,3
84274c7ffffffff,15
84274c1ffffffff,9
84274c9ffffffff,9
8426c37ffffffff,13
8426c23ffffffff,8
8426c35ffffffff,13
84266a5ffffffff,16
84266adffffffff,18
84264c5ffffffff,17
8426f6dffffffff,3
8426cc9ffffffff,9
8444491ffffffff,7
8444495ffffffff,6
8444f11ffffffff,10
8426255ffffffff,15
8426257ffffffff,20
842620bffffffff,10
8426251ffffffff,12
842621dffffffff,19
84445e3ffffffff,7
8444581ffffffff,8
844458dffffffff,8
8426433ffffffff,17
842643bffffffff,18
8426415ffffffff,15
84264edffffffff,14
8426417ffffffff,17
8426411ffffffff,12
84266b1ffffffff,21
84266b9ffffffff,8
84266bbffffffff,22
8426695ffffffff,7
8426697ffffffff,7
84268bdffffffff,3
84264e3ffffffff,9
84264ebffffffff,13
8426481ffffffff,5
84264e1ffffffff,14
8426485ffffffff,13
842648dffffffff,12
8428b19ffffffff,9
8444ce7ffffffff,4
8426d83ffffffff,9
8426db9ffffffff,7
8426d8bffffffff,5
8426dbbffffffff,14
8426d95ffffffff,25
8426d9dffffffff,9
8426d81ffffffff,3
8426495ffffffff,10
84264b1ffffffff,10
84264b9ffffffff,7
84264b3ffffffff,6
84264bbffffffff,15
84275bdffffffff,4
84275a1ffffffff,7
84266e7ffffffff,20
8426453ffffffff,14
8444407ffffffff,7
8444421ffffffff,10
844442bffffffff,7
8428a93ffffffff,12
8428f45ffffffff,1
8444c47ffffffff,8
8412da1ffffffff,3
8412da3ffffffff,2
8448cd5ffffffff,3
8428853ffffffff,1
8448893ffffffff,3
8427995ffffffff,17
842799dffffffff,10
8427997ffffffff,12
8427991ffffffff,12
8427999ffffffff,6
84279d7ffffffff,2
842798bffffffff,3
8427993ffffffff,6
842799bffffffff,3
842a989ffffffff,11
842a98bffffffff,10
842aa39ffffffff,20
842aa3bffffffff,18
842aa3dffffffff,11
8426211ffffffff,8
8426215ffffffff,15
84444b9ffffffff,6
8444487ffffffff,7
8444e85ffffffff,7
8444599ffffffff,14
84445d7ffffffff,15
844458bffffffff,14
8444ea3ffffffff,8
8426581ffffffff,10
8428907ffffffff,4
8428923ffffffff,22
842892bffffffff,12
8444ed9ffffffff,7
842ad39ffffffff,15
8444a89ffffffff,10
8427429ffffffff,4
8444c0bffffffff,27
8444c43ffffffff,12
8444c09ffffffff,22
84276a3ffffffff,6
844443dffffffff,8
8426589ffffffff,9
8448587ffffffff,1
8428aadffffffff,1
8428ab5ffffffff,1
8428abdffffffff,1
8428aa1ffffffff,1
8428aa9ffffffff,2
8428aa3ffffffff,2
8428aabffffffff,1
8428a85ffffffff,2
8427415ffffffff,6
8427717ffffffff,8
842744dffffffff,6
8427711ffffffff,1
842746dffffffff,8
8427713ffffffff,13
8427461ffffffff,9
8427469ffffffff,18
8428921ffffffff,7
8428903ffffffff,2
842a8c7ffffffff,9
842a8c5ffffffff,15
842a889ffffffff,7
842b8a5ffffffff,3
8426131ffffffff,1
8426103ffffffff,4
8426139ffffffff,1
8426123ffffffff,7
842612bffffffff,6
842613bffffffff,1
8426135ffffffff,2
8426107ffffffff,2
842613dffffffff,2
842aa29ffffffff,12
842aa2bffffffff,10
842aa05ffffffff,8
842aa0dffffffff,11
842aa2dffffffff,15
8428a97ffffffff,24
8428a91ffffffff,31
8428a99ffffffff,16
8428ad7ffffffff,3
8428f69ffffffff,3
8428a9bffffffff,2
8428a95ffffffff,23
8428a9dffffffff,17
84279c3ffffffff,1
842af31ffffffff,8
842af33ffffffff,7
842a8d7ffffffff,12
8448ea5ffffffff,8
8448c11ffffffff,3
8448c19ffffffff,6
8448ea7ffffffff,2
8448c57ffffffff,6
8448c1bffffffff,6
8448c53ffffffff,5
842628dffffffff,10
8426281ffffffff,11
84262c7ffffffff,15
840c703ffffffff,1
84288cbffffffff,1
84276bbffffffff,5
842ab6dffffffff,5
8427697ffffffff,1
8426803ffffffff,9
8444cc9ffffffff,10
8426413ffffffff,20
842641bffffffff,6
84264e9ffffffff,14
84270a1ffffffff,9
84270a3ffffffff,18
84270abffffffff,4
8426d91ffffffff,10
8426d93ffffffff,9
8448997ffffffff,14
8426d97ffffffff,13
8426b03ffffffff,1
8426b1dffffffff,8
8426b11ffffffff,2
8428f21ffffffff,1
8428f67ffffffff,11
8428f61ffffffff,4
8428f2dffffffff,5
8426a99ffffffff,8
8426ad1ffffffff,8
84261e5ffffffff,3
8426ad9ffffffff,4
8444e9bffffffff,4
8426957ffffffff,12
842690bffffffff,3
8426951ffffffff,9
842691dffffffff,3
842695bffffffff,1
8426201ffffffff,8
8426209ffffffff,8
8426627ffffffff,20
8426623ffffffff,17
842aae9ffffffff,28
842aae5ffffffff,15
842aaedffffffff,13
842aae1ffffffff,13
84445d3ffffffff,12
84445d1ffffffff,5
842aa41ffffffff,8
842aa43ffffffff,27
842b8b7ffffffff,15
842aa5dffffffff,26
842aa47ffffffff,13
8429a65ffffffff,1
8427465ffffffff,4
8427733ffffffff,3
842773bffffffff,10
8427715ffffffff,4
8428a3dffffffff,1
842af17ffffffff,1
842ac6dffffffff,3
842af3bffffffff,3
8448847ffffffff,3
8448809ffffffff,3
84278ddffffffff,3
84278c1ffffffff,2
8427ab5ffffffff,8
84278c9ffffffff,2
84278c3ffffffff,1
8427ab7ffffffff,9
84278cbffffffff,8
8427731ffffffff,2
8427739ffffffff,5
842996dffffffff,1
8448c93ffffffff,2
8429961ffffffff,3
8429969ffffffff,2
8448c97ffffffff,2
8429945ffffffff,1
8426ad5ffffffff,2
8426addffffffff,1
8426ad7ffffffff,7
8426a8bffffffff,4
8428925ffffffff,4
84279e5ffffffff,3
8412d81ffffffff,1
8412dabffffffff,2
8426217ffffffff,4
842623bffffffff,5
8426917ffffffff,1
84269e7ffffffff,2
84269e3ffffffff,5
84269e5ffffffff,1
842b885ffffffff,4
842b887ffffffff,18
8428927ffffffff,5
8427937ffffffff,2
842a14dffffffff,9
842a325ffffffff,4
842a327ffffffff,10
8444533ffffffff,8
8444535ffffffff,7
8444537ffffffff,5
8444531ffffffff,8
8426701ffffffff,11
842670bffffffff,14
8428995ffffffff,5
842899dffffffff,3
84265d9ffffffff,14
84265c3ffffffff,7
84265cbffffffff,11
84265ddffffffff,12
8426437ffffffff,9
8444d1dffffffff,4
8427493ffffffff,9
842a94dffffffff,21
842a941ffffffff,17
842a949ffffffff,18
8426d0dffffffff,2
84262c5ffffffff,17
8426451ffffffff,13
842641dffffffff,21
8426419ffffffff,12
8426457ffffffff,11
8444f51ffffffff,10
84262e9ffffffff,11
84262e3ffffffff,13
84262ebffffffff,22
84262edffffffff,6
842a88bffffffff,2
842a8c3ffffffff,6
842a8d3ffffffff,6
842a8d5ffffffff,9
842782dffffffff,1
8427953ffffffff,1
8427865ffffffff,2
8427867ffffffff,2
8429a2bffffffff,6
842752bffffffff,7
8427507ffffffff,11
84271c3ffffffff,1
842610bffffffff,4
8426105ffffffff,2
842610dffffffff,1
8426101ffffffff,3
8426109ffffffff,1
842a9c3ffffffff,19
8429b27ffffffff,2
8448c91ffffffff,1
842a817ffffffff,2
842a837ffffffff,15
842a831ffffffff,11
842a839ffffffff,16
842a833ffffffff,10
842a83bffffffff,7
842a815ffffffff,11
842a8edffffffff,8
8426689ffffffff,30
84266c7ffffffff,12
842668bffffffff,29
84266c3ffffffff,21
842a121ffffffff,16
842a125ffffffff,18
842a835ffffffff,8
842a9c9ffffffff,16
842a9cbffffffff,25
842a12dffffffff,12
842a147ffffffff,17
842a141ffffffff,25
842a149ffffffff,29
842a14bffffffff,25
8427491ffffffff,8
8428061ffffffff,9
842806dffffffff,9
84278cdffffffff,2
8427811ffffffff,2
8427813ffffffff,4
84278c5ffffffff,4
842a32bffffffff,27
842a145ffffffff,8
842a161ffffffff,12
8426db1ffffffff,3
84266cbffffffff,5
842a945ffffffff,7
8427497ffffffff,7
842aac3ffffffff,10
842aa13ffffffff,25
842aac5ffffffff,22
842a329ffffffff,10
842a367ffffffff,9
842a363ffffffff,16
8429a25ffffffff,2
842b1a3ffffffff,15
842a335ffffffff,17
8427543ffffffff,7
842754bffffffff,4
842b8d3ffffffff,11
842b8dbffffffff,16
842a32dffffffff,15
842a321ffffffff,17
84266edffffffff,12
842a8c1ffffffff,28
842a8c9ffffffff,6
842a8cdffffffff,13
8426459ffffffff,9
842645bffffffff,12
84266e5ffffffff,15
842a813ffffffff,9
842ab57ffffffff,20
842ab0bffffffff,3
842aa91ffffffff,14
842aa99ffffffff,23
842aa9bffffffff,11
842b8d1ffffffff,12
84274ebffffffff,10
842aa51ffffffff,16
842aa53ffffffff,30
842aa5bffffffff,17
84274e1ffffffff,8
84274b7ffffffff,16
84274b1ffffffff,14
842b99bffffffff,10
842aa45ffffffff,13
842b991ffffffff,14
842b999ffffffff,1
8426651ffffffff,12
842b8d7ffffffff,17
842660bffffffff,12
842aa23ffffffff,12
842aa27ffffffff,11
842aa21ffffffff,8
842a165ffffffff,5
842aa59ffffffff,17
842668dffffffff,9
8426681ffffffff,8
842a94bffffffff,12
842aa25ffffffff,12
842a8e9ffffffff,5
8429a35ffffffff,2
8429a23ffffffff,2
842a827ffffffff,9
842a91bffffffff,6
842a337ffffffff,15
84266e1ffffffff,10
842ab55ffffffff,3
842ab53ffffffff,15
842a323ffffffff,12
8426625ffffffff,19
842662dffffffff,22
8426719ffffffff,10
842b181ffffffff,5
8426683ffffffff,15
842669dffffffff,12
8426c21ffffffff,5
842af6dffffffff,8
842a83dffffffff,5
842a821ffffffff,13
842a823ffffffff,11
842a82bffffffff,5
842a167ffffffff,8
8444eabffffffff,6
8444eb5ffffffff,11
8426c41ffffffff,6
8426c45ffffffff,4
842671bffffffff,9
84266ebffffffff,9
8426487ffffffff,9
842632dffffffff,1
842b8b3ffffffff,14
8427559ffffffff,3
8427737ffffffff,4
8427735ffffffff,1
8429813ffffffff,2
842981bffffffff,5
84298cdffffffff,4
8429aa3ffffffff,3
8429aa5ffffffff,3
84298c9ffffffff,5
8429aa7ffffffff,7
8428c55ffffffff,1
8428c09ffffffff,1
8428c0bffffffff,1
8428c51ffffffff,1
8448f21ffffffff,1
8448f29ffffffff,1
84488d3ffffffff,3
8448f2bffffffff,1
8448f25ffffffff,1
8448f2dffffffff,1
842a807ffffffff,15
842a803ffffffff,17
84488a3ffffffff,6
8428d25ffffffff,3
8428d2dffffffff,8
8428d21ffffffff,2
8428d29ffffffff,6
8412dadffffffff,5
84278c7ffffffff,2
842788dffffffff,1
84278e3ffffffff,1
84278ebffffffff,2
842620dffffffff,4
84265c1ffffffff,5
84265c5ffffffff,10
84265c7ffffffff,10
84265cdffffffff,5
8426a81ffffffff,9
8427407ffffffff,12
8427403ffffffff,4
8427439ffffffff,11
8426119ffffffff,4
8429a21ffffffff,2
8429a2dffffffff,3
8428b53ffffffff,1
8428b5bffffffff,1
8444d11ffffffff,13
84266e3ffffffff,10
8427b31ffffffff,1
8426eb7ffffffff,1
8426157ffffffff,4
842a151ffffffff,12
84139e1ffffffff,9
84139e9ffffffff,2
8413933ffffffff,4
84139e5ffffffff,5
84139edffffffff,5
84139a9ffffffff,2
84139e7ffffffff,2
84270adffffffff,2
8427505ffffffff,10
8427501ffffffff,3
8427509ffffffff,4
842750bffffffff,3
840c299ffffffff,1
840d5a5ffffffff,2
840c2d7ffffffff,1
840d5a7ffffffff,1
840c2d1ffffffff,1
84445e5ffffffff,9
842768dffffffff,1
8427687ffffffff,7
842984bffffffff,1
8427467ffffffff,6
8426691ffffffff,12
8426693ffffffff,14
842669bffffffff,11
8448d53ffffffff,2
8448d19ffffffff,5
8448d57ffffffff,1
8448c25ffffffff,10
8448c2dffffffff,13
8426dbdffffffff,4
840c515ffffffff,3
840c51dffffffff,1
840c517ffffffff,1
840c511ffffffff,1
8448c0bffffffff,7
8448c1dffffffff,7
8429aa1ffffffff,2
8429aadffffffff,1
8444481ffffffff,11
8444485ffffffff,14
8426a69ffffffff,2
84489bbffffffff,7
8448995ffffffff,3
842998dffffffff,2
84299d5ffffffff,2
8429981ffffffff,2
8429989ffffffff,5
84299c7ffffffff,1
842998bffffffff,2
84264e5ffffffff,8
842b8cdffffffff,3
84275a9ffffffff,4
8426259ffffffff,8
8444f53ffffffff,9
8444f19ffffffff,8
8427555ffffffff,4
842755dffffffff,3
8427085ffffffff,1
842708dffffffff,2
84270e3ffffffff,1
84270ebffffffff,1
8427089ffffffff,1
84289c5ffffffff,5
8444691ffffffff,7
8444699ffffffff,7
8426dd7ffffffff,2
8426dd5ffffffff,2
8412de5ffffffff,1
8412de7ffffffff,1
8428d27ffffffff,1
8448891ffffffff,1
8427721ffffffff,4
8427723ffffffff,4
842772bffffffff,4
8427725ffffffff,1
84464e5ffffffff,1
84488b9ffffffff,3
840c02bffffffff,1
844453bffffffff,2
8426115ffffffff,3
842611dffffffff,4
84299c3ffffffff,1
84270e7ffffffff,2
84271d9ffffffff,3
84271dbffffffff,5
84270e5ffffffff,2
8444499ffffffff,6
844449dffffffff,12
84444a9ffffffff,4
844f4a3ffffffff,4
844e649ffffffff,4
844f4b5ffffffff,9
844f4bdffffffff,2
844e64bffffffff,2
841d24dffffffff,1
84444a5ffffffff,6
842b8adffffffff,6
842b8e3ffffffff,4
842b9dbffffffff,1
842b8a9ffffffff,9
842b8e7ffffffff,7
8427915ffffffff,2
842791dffffffff,4
8427911ffffffff,2
8427919ffffffff,2
845d139ffffffff,4
845d13bffffffff,2
8444523ffffffff,6
840d58dffffffff,1
8429823ffffffff,1
84299cdffffffff,2
8429827ffffffff,3
84299c9ffffffff,1
84271e5ffffffff,2
8427ad9ffffffff,1
8426847ffffffff,1
8426b13ffffffff,1
8426841ffffffff,5
842ac65ffffffff,1
8444483ffffffff,5
84488adffffffff,3
8426483ffffffff,4
8427551ffffffff,9
842755bffffffff,8
8426db5ffffffff,3
8426a91ffffffff,1
8448597ffffffff,2
8427843ffffffff,1
8426f65ffffffff,2
8428837ffffffff,3
8428833ffffffff,3
84289ddffffffff,2
842a9a7ffffffff,12
8444cb3ffffffff,12
8448d1bffffffff,5
8428f65ffffffff,4
8428f6dffffffff,2
84288d9ffffffff,1
8428ab7ffffffff,1
84288dbffffffff,4
8428ab3ffffffff,1
8448ed1ffffffff,1
8448ed3ffffffff,1
84488e1ffffffff,1
84488e9ffffffff,7
84488ebffffffff,2
84488c5ffffffff,2
8426b23ffffffff,2
8428803ffffffff,4
8428839ffffffff,10
8428807ffffffff,7
8429859ffffffff,5
8429ae5ffffffff,5
842b1edffffffff,3
84444d3ffffffff,5
84488abffffffff,1
84288d1ffffffff,1
8426cd9ffffffff,9
8426cdbffffffff,9
84276b9ffffffff,2
842649dffffffff,9
8444f57ffffffff,8
84446d3ffffffff,27
844449bffffffff,6
84268e5ffffffff,1
84268e7ffffffff,8
8426843ffffffff,2
84269a9ffffffff,5
84488b5ffffffff,1
84276bdffffffff,9
8428a8bffffffff,1
8428a45ffffffff,2
8428a4dffffffff,1
8429993ffffffff,1
8428a41ffffffff,1
84489d3ffffffff,1
842b189ffffffff,2
842b1c7ffffffff,3
8429963ffffffff,2
842996bffffffff,3
84446a1ffffffff,5
8448c5bffffffff,2
8428abbffffffff,1
8448811ffffffff,1
8448815ffffffff,5
8448817ffffffff,2
842680bffffffff,3
8426a3bffffffff,3
844899dffffffff,3
8448ee5ffffffff,3
8448eedffffffff,3
8448ee9ffffffff,2
8426711ffffffff,8
84298dbffffffff,4
8427635ffffffff,1
842744bffffffff,1
842981dffffffff,1
8429857ffffffff,1
8428ae3ffffffff,9
8428aebffffffff,1
8428ae7ffffffff,1
8428ae1ffffffff,1
8428a8dffffffff,1
842b8d5ffffffff,3
842763bffffffff,8
842780dffffffff,2
8427801ffffffff,2
8427809ffffffff,1
8427847ffffffff,1
84298d5ffffffff,2
8429889ffffffff,6
84298c7ffffffff,1
84298c3ffffffff,2
842b8c5ffffffff,4
8448e33ffffffff,1
8426d63ffffffff,1
8426d6bffffffff,4
8426d61ffffffff,1
8426d99ffffffff,4
842b88bffffffff,4
84268abffffffff,1
84712e9ffffffff,9
84712ebffffffff,7
84712c5ffffffff,9
8429b43ffffffff,1
8429b5dffffffff,3
8471213ffffffff,3
842b8e9ffffffff,7
