hex,home_lng,home_lat,count
8a283082bdb7fff,-122.40505,37.78868,37
8a283092ba1ffff,-122.42122,37.67164,61
8a2830973657fff,-122.45761,37.69081,35
8a28308a91b7fff,-122.26981,37.86877,32
8a2830829cc7fff,-122.43533,37.77961,26
8a283095a49ffff,-122.45071,37.77658,69
8a28308c3d5ffff,-122.35161,37.96205,28
8a28308a8347fff,-122.26006,37.86723,134
8a2830ba60affff,-122.52927,37.93394,27
8a283092d54ffff,-122.42512,37.61149,26
8a283095119ffff,-122.45649,37.72291,28
8a2830814ad7fff,-122.28661,37.76722,29
8a28308a822ffff,-122.24794,37.86365,35
8a28308287affff,-122.41285,37.77774,33
8a28308ac8a7fff,-122.25261,37.83002,31
8a283080ca17fff,-122.41103,37.80909,30
8a28309466affff,-122.45375,37.63543,27
8a28308a032ffff,-122.20556,37.82941,40
8a28308a8a87fff,-122.25690,37.86703,63
8a28308c3537fff,-122.34036,37.96637,38
8a2830828b1ffff,-122.43089,37.76794,35
8a283095642ffff,-122.40854,37.70985,38
8a28308a8327fff,-122.25613,37.86444,82
8a28342dd74ffff,-122.48369,37.58738,28
8a28309466affff,-122.48282,37.68128,70
8a28308a806ffff,-122.25690,37.86703,326
8a28309899b7fff,-122.24177,37.73378,36
8a2830952437fff,-122.41382,37.72520,26
8a283095cd97fff,-122.38929,37.77321,29
8a2830810a37fff,-122.28565,37.80333,37
8a28308597b7fff,-122.54663,37.87899,44
8a283097381ffff,-122.46400,37.69641,56
8a283092eb0ffff,-122.40354,37.58596,29
8a283082e6e7fff,-122.38929,37.77321,106
8a283085d827fff,-122.52625,37.86736,28
8a283097381ffff,-122.47058,37.65359,27
8a28308a8227fff,-122.25667,37.87727,59
8a283085d0effff,-122.52625,37.86736,38
8a283082aa17fff,-122.40672,37.77762,72
8a28308a9cf7fff,-122.26006,37.86723,28
8a28308a830ffff,-122.26728,37.87568,32
8a28308a821ffff,-122.25690,37.86703,214
8a2830971c07fff,-122.47526,37.65414,51
8a283092e907fff,-122.38448,37.59279,84
8a283097381ffff,-122.46652,37.65491,42
8a28308c4c57fff,-122.34844,37.90334,47
8a28308a9577fff,-122.25690,37.86703,91
8a283082aa07fff,-122.40672,37.77762,40
8a283082e0dffff,-122.38929,37.77321,31
8a28308a8257fff,-122.25038,37.86713,45
8a28308a8a9ffff,-122.25613,37.86444,82
8a283082841ffff,-122.40672,37.77762,33
8a28308a8307fff,-122.25613,37.86444,110
8a2830828647fff,-122.41921,37.78309,89
8a283092eb0ffff,-122.38631,37.60484,26
8a28308c28d7fff,-122.34036,37.96637,47
8a283084305ffff,-122.52625,37.86736,28
8a2830971c37fff,-122.49651,37.68232,40
8a28308a82d7fff,-122.26006,37.86723,118
8a2830929577fff,-122.42022,37.62356,36
8a283097381ffff,-122.43050,37.66362,61
8a2830952537fff,-122.39676,37.73334,29
8a283082b99ffff,-122.41842,37.78749,40
8a2830951acffff,-122.50334,37.74650,27
8a2830929867fff,-122.43201,37.61420,50
8a2830814b8ffff,-122.28065,37.77855,26
8a28309524affff,-122.40202,37.73148,45
8a283082b88ffff,-122.41851,37.79067,88
8a28308ab92ffff,-122.26786,37.86574,27
8a283082aa17fff,-122.38979,37.79060,28
8a2830972b2ffff,-122.48841,37.66692,33
8a2830829a1ffff,-122.45072,37.77991,32
8a283080cb97fff,-122.39944,37.80237,35
8a283092eb57fff,-122.40147,37.61042,44
8a2830972b37fff,-122.44323,37.66261,47
8a28308c231ffff,-122.34036,37.96637,43
8a283082a997fff,-122.38929,37.77321,64
8a28308dd527fff,-122.35782,37.99179,30
8a28308a830ffff,-122.25613,37.86444,139
8a283095c027fff,-122.49691,37.73827,27
8a2830958cd7fff,-122.48347,37.75440,30
8a283097381ffff,-122.42068,37.66405,32
8a283097149ffff,-122.46459,37.70325,36
8a283092c45ffff,-122.39838,37.59912,49
8a2830973b97fff,-122.46796,37.69815,28
8a2830814a8ffff,-122.28443,37.78696,31
8a28308a8227fff,-122.25690,37.86703,447
8a283097381ffff,-122.43121,37.70139,55
8a2830953777fff,-122.44134,37.74583,36
8a2830929577fff,-122.43201,37.61420,124
8a283085c667fff,-122.49201,37.90102,36
8a28342dd757fff,-122.48155,37.63656,29
8a283097469ffff,-122.44811,37.65801,28
8a283095589ffff,-122.46400,37.69641,132
8a28308a804ffff,-122.24794,37.86365,65
8a2830814857fff,-122.26460,37.78251,26
8a2830bb52a7fff,-122.50538,37.96689,84
8a28308a8247fff,-122.26217,37.87622,57
8a283094269ffff,-122.47966,37.72626,243
8a283097478ffff,-122.45958,37.64809,27
8a28308a82e7fff,-122.26006,37.86723,115
8a28308a9cf7fff,-122.26981,37.86877,60
8a283095a617fff,-122.46254,37.77923,65
8a28308a8347fff,-122.26728,37.87568,28
8a2830970797fff,-122.46909,37.66950,30
8a2830973b97fff,-122.46227,37.68795,35
8a28308287b7fff,-122.40985,37.78011,36
8a283097671ffff,-122.42122,37.67164,32
8a283081ece7fff,-122.29330,37.83504,26
8a283095cd27fff,-122.47966,37.72626,155
8a283081099ffff,-122.27168,37.80142,28
8a283085d0effff,-122.53656,37.91331,30
8a28308a9597fff,-122.25690,37.86703,33
8a283092ba1ffff,-122.43711,37.62388,83
8a283090dda7fff,-122.39555,37.65126,27
8a283098d237fff,-122.24442,37.74619,74
8a283098d237fff,-122.28211,37.77144,35
8a28308ab967fff,-122.25667,37.87727,49
8a283082e06ffff,-122.38929,37.77321,27
8a28308a8227fff,-122.26981,37.86877,72
8a28308ab967fff,-122.25613,37.86444,58
8a2830952437fff,-122.39676,37.73334,33
8a2830950617fff,-122.43359,37.72198,80
8a2830929577fff,-122.41388,37.62894,50
8a2830971c37fff,-122.47880,37.66741,39
8a283092eb57fff,-122.41649,37.62494,33
8a28309466f7fff,-122.48291,37.69835,106
8a283082bd37fff,-122.41115,37.78722,52
8a283084234ffff,-122.52625,37.86736,41
8a283082e0d7fff,-122.38929,37.77321,252
8a28308a8ac7fff,-122.26338,37.86634,41
8a28309729affff,-122.43135,37.65734,45
8a28308a821ffff,-122.26006,37.86723,127
8a28309466affff,-122.47328,37.66085,31
8a283098d3affff,-122.23712,37.73267,30
8a283095cd97fff,-122.47966,37.72626,271
8a2830988797fff,-122.17853,37.76861,34
8a283095c027fff,-122.48255,37.73700,47
8a283097381ffff,-122.48465,37.57403,35
8a28309468a7fff,-122.48811,37.67809,43
8a2830828447fff,-122.40672,37.77762,35
8a283082aa0ffff,-122.38929,37.77321,34
8a283097469ffff,-122.45375,37.63543,42
8a28308a8767fff,-122.25038,37.86713,35
8a283097381ffff,-122.48291,37.69835,30
8a283082bd17fff,-122.41115,37.78722,40
8a28308ab907fff,-122.25667,37.87727,43
8a28308a8387fff,-122.25285,37.86780,96
8a2830985487fff,-122.19349,37.71003,29
8a283082aae7fff,-122.41353,37.78859,31
8a28309466affff,-122.46923,37.71455,32
8a283085d0effff,-122.50147,37.90616,39
8a28308f0c67fff,-122.29848,37.89707,62
8a28309764effff,-122.44811,37.65801,34
8a2830971c07fff,-122.48207,37.66068,240
8a283080dd37fff,-122.41103,37.80909,44
8a28308a8357fff,-122.26981,37.86877,42
8a28308108b7fff,-122.27168,37.80142,29
8a28308a8227fff,-122.26181,37.86379,67
8a28309466c7fff,-122.48291,37.69835,46
8a283092e2affff,-121.91249,37.76276,35
8a283097149ffff,-122.44551,37.63945,35
8a283092166ffff,-122.39526,37.59108,56
8a283097086ffff,-122.46668,37.64491,32
8a28308a8247fff,-122.25462,37.87377,79
8a28308ac8a7fff,-122.23501,37.84770,28
8a28308a8317fff,-122.25613,37.86444,66
8a28308a8227fff,-122.26728,37.87568,33
8a28308a8357fff,-122.26006,37.86723,287
8a283097179ffff,-122.48539,37.67239,44
8a283095a6effff,-122.46575,37.77909,38
8a2830950637fff,-122.43359,37.72198,87
8a283082c2dffff,-122.42378,37.76156,28
8a28309466f7fff,-122.47652,37.71544,31
8a283092ba1ffff,-122.45127,37.62379,53
8a28309293b7fff,-122.46554,37.63441,31
8a283092bb9ffff,-122.43913,37.64576,26
8a28309466f7fff,-122.47631,37.67876,28
8a28309ab637fff,-122.23712,37.73267,50
8a283092e28ffff,-121.88114,37.77332,39
8a283081432ffff,-122.26134,37.77284,28
8a2830970797fff,-122.45867,37.66020,31
8a283082aae7fff,-122.38929,37.77321,56
8a283082bc2ffff,-122.41381,37.78999,37
8a2830814b27fff,-122.28065,37.77855,33
8a283080ca17fff,-122.41852,37.77923,46
8a283081432ffff,-122.24415,37.74006,41
8a283092e827fff,-122.39526,37.59108,30
8a2830874967fff,-122.48747,37.78097,29
8a2830988797fff,-122.21459,37.76289,38
8a2830951b5ffff,-122.47966,37.72626,296
8a283082aa1ffff,-122.39765,37.78958,131
8a283082aa4ffff,-122.41015,37.78606,50
8a2830813ae7fff,-122.28468,37.83210,60
8a283090d8c7fff,-122.39555,37.65126,31
8a2830829507fff,-122.43263,37.78292,56
8a283097149ffff,-122.41867,37.70541,36
8a28308a80dffff,-122.25690,37.86703,27
8a28309293b7fff,-122.44403,37.63001,63
8a2830920407fff,-122.37545,37.56505,43
8a283081e727fff,-122.29498,37.84101,42
8a283095c027fff,-122.49025,37.74708,29
8a283092eb0ffff,-122.41251,37.60889,59
8a283082e737fff,-122.38929,37.77321,32
8a2830951acffff,-122.48971,37.73193,34
8a28308a828ffff,-122.25285,37.86780,41
8a283092eb57fff,-122.43201,37.61420,30
8a283099922ffff,-122.15746,37.79213,29
8a28309aa917fff,-122.03933,37.83167,26
8a28308286c7fff,-122.41616,37.78491,36
8a28308597b7fff,-122.54136,37.93644,45
8a28309283b7fff,-122.41388,37.62894,26
8a2830946417fff,-122.47491,37.69607,37
8a2830810a77fff,-122.28565,37.80333,30
8a28308c4c57fff,-122.35507,37.91881,29
8a283092eb57fff,-122.39833,37.58081,27
8a2830973967fff,-122.46909,37.66950,100
8a28308a8347fff,-122.25285,37.86780,63
8a283082e677fff,-122.38929,37.77321,41
8a2830973b37fff,-122.47721,37.67379,37
8a283082bd6ffff,-122.41842,37.78749,28
8a283090d0a7fff,-122.42122,37.67164,33
8a283092bb9ffff,-122.40873,37.62174,34
8a283095005ffff,-122.44338,37.71667,30
8a283092c45ffff,-122.40954,37.60483,33
8a2830829507fff,-122.43104,37.78092,43
8a283097149ffff,-122.48841,37.66692,67
8a283082aa77fff,-122.47966,37.72626,26
8a28308a8a4ffff,-122.26786,37.86574,47
8a28308c28d7fff,-122.33622,37.94840,33
8a28308a821ffff,-122.26338,37.86634,59
8a2830828817fff,-122.42092,37.76776,31
8a28309702dffff,-122.45597,37.64585,37
8a283099d16ffff,-122.18281,37.76042,35
8a2830971487fff,-122.45597,37.64585,29
8a2830972b37fff,-122.39555,37.65126,32
8a2830972837fff,-122.43135,37.65734,26
8a28309702cffff,-122.46345,37.65882,27
8a283080dda7fff,-122.41103,37.80909,127
8a283082a357fff,-122.40505,37.78868,34
8a283092ba1ffff,-122.47615,37.64911,26
8a28308ab967fff,-122.25920,37.86223,26
8a283092bb9ffff,-122.43135,37.65734,41
8a283095cd97fff,-122.48323,37.72070,45
8a2830829aa7fff,-122.45072,37.77991,45
8a28308c58a7fff,-122.37686,37.91332,29
8a283082ab77fff,-122.40801,37.78181,49
8a283098bb2ffff,-122.24907,37.78476,27
8a28308a8a8ffff,-122.26181,37.86379,46
8a283097381ffff,-122.46534,37.70664,37
8a28308a8297fff,-122.25285,37.86780,59
8a283082aae7fff,-122.41250,37.78346,37
8a283082aa6ffff,-122.41015,37.78606,56
8a28308a9517fff,-122.25613,37.86444,35
8a283097149ffff,-122.49651,37.68232,68
8a2830976097fff,-122.39555,37.65126,41
8a2830828c37fff,-122.41251,37.76225,36
8a2830946627fff,-122.48457,37.69919,36
8a28308ab92ffff,-122.25613,37.86444,38
8a28342dd627fff,-122.50192,37.59206,27
8a283082a167fff,-122.39632,37.78605,54
8a28309466c7fff,-122.48457,37.69919,30
8a283092e767fff,-122.37841,37.62075,26
8a28308a8327fff,-122.26786,37.86574,29
8a283082aa0ffff,-122.40672,37.77762,34
8a283082869ffff,-122.40942,37.78439,31
8a283095cd97fff,-122.47652,37.71544,110
8a283082aa77fff,-122.40942,37.78439,39
8a2830951a0ffff,-122.47652,37.71544,39
8a2830958117fff,-122.49077,37.75454,38
8a283097149ffff,-122.39777,37.72541,26
8a283092041ffff,-122.39017,37.57756,26
8a283092a897fff,-122.43135,37.65734,33
8a283082aae7fff,-122.41015,37.78606,27
8a283094668ffff,-122.48291,37.69835,49
8a28308a831ffff,-122.26338,37.86634,115
8a283092e65ffff,-121.88114,37.77332,30
8a28308a821ffff,-122.25038,37.86713,36
8a283095589ffff,-122.45502,37.70459,71
8a28342dd627fff,-122.48465,37.57403,97
8a28309aa917fff,-121.88114,37.77332,57
8a28342dc717fff,-122.47598,37.59176,37
8a28308a9c17fff,-122.26981,37.86877,83
8a2830972b37fff,-122.44401,37.65258,38
8a2830929547fff,-122.43201,37.61420,33
8a283081430ffff,-122.24177,37.73378,31
8a283082aa17fff,-122.38929,37.77321,52
8a283092e8b7fff,-122.36725,37.59755,28
8a28308a82dffff,-122.25285,37.86780,33
8a28308286b7fff,-122.41250,37.78346,29
8a28308512cffff,-122.45764,37.88580,30
8a28308f41b7fff,-122.31765,37.88476,27
8a283092eb0ffff,-122.39526,37.59108,38
8a283095ac37fff,-122.45732,37.75994,62
8a28308a9c17fff,-122.26786,37.86574,32
8a28342dd757fff,-122.47598,37.59176,72
8a28309ab637fff,-122.25616,37.74333,44
8a28308252cffff,-122.39676,37.73334,44
8a283085d827fff,-122.53052,37.88762,27
8a2830920447fff,-122.35060,37.57937,52
8a283085d85ffff,-122.54402,37.90244,29
8a283095cd97fff,-122.46938,37.72064,30
8a283095b0b7fff,-122.48747,37.78097,36
8a283095ad8ffff,-121.00793,37.68565,26
8a28309702cffff,-122.47880,37.66741,38
8a2830973b67fff,-122.47631,37.67876,26
8a2830971c37fff,-122.46554,37.63441,27
8a283092299ffff,-122.32362,37.57373,28
8a283082866ffff,-122.41921,37.78309,40
8a283092ba1ffff,-122.41388,37.62894,89
8a2830810457fff,-122.26270,37.81425,42
8a28308284dffff,-122.40985,37.78011,69
8a283092ba1ffff,-122.41412,37.65392,53
8a283097381ffff,-122.40982,37.68778,30
8a28309466f7fff,-122.48457,37.69919,57
8a2830bb52a7fff,-122.50359,37.96472,48
8a2830958117fff,-122.48347,37.75440,41
8a283095589ffff,-122.45686,37.70948,53
8a2830955aeffff,-122.47604,37.70231,58
8a28308a80effff,-122.25690,37.86703,28
8a2830973b97fff,-122.48811,37.67809,27
8a28309466affff,-122.48173,37.67331,56
8a2830972b2ffff,-122.39555,37.65126,35
8a283095cd97fff,-122.44338,37.71667,27
8a28309ab71ffff,-122.24635,37.73511,38
8a2830951b5ffff,-122.47652,37.71544,54
8a28308a839ffff,-122.25462,37.87377,29
8a283092a897fff,-122.24084,37.54678,26
8a283092ba1ffff,-122.46554,37.63441,83
8a28308ac297fff,-122.25613,37.86444,42
8a2830829437fff,-122.43263,37.78292,34
8a283097381ffff,-122.45491,37.65249,28
8a283092eb57fff,-122.40066,37.60222,97
8a283095240ffff,-122.40220,37.73694,37
8a283097381ffff,-122.47652,37.71544,33
8a2830814877fff,-122.28065,37.77855,32
8a283082809ffff,-122.41285,37.77774,42
8a28308f0c67fff,-122.30990,37.90957,26
8a283098d237fff,-122.26460,37.78251,58
8a28308a8227fff,-122.26217,37.87622,28
8a283092eb57fff,-122.39017,37.57756,49
8a28309466affff,-122.48091,37.71667,44
8a28309466d7fff,-122.48291,37.69835,50
8a2830985487fff,-122.16970,37.71760,45
8a28308597b7fff,-122.54881,37.89406,28
8a283098d30ffff,-122.26056,37.75788,34
8a2830810887fff,-122.27168,37.80142,42
8a283082e627fff,-122.38929,37.77321,117
8a28342dd757fff,-122.49951,37.59542,53
8a28309aa917fff,-121.91370,37.78357,37
8a283097381ffff,-122.47615,37.64911,28
8a28308a806ffff,-122.25285,37.86780,51
8a2830815d57fff,-122.28443,37.78696,26
8a283082aa67fff,-122.41015,37.78606,40
8a28309764effff,-122.39555,37.65126,127
8a2830813027fff,-122.27489,37.82974,30
8a2830814857fff,-122.28065,37.77855,55
8a28308148effff,-122.26460,37.78251,26
8a2830970d07fff,-122.45597,37.64585,50
8a28308430effff,-122.52625,37.86736,34
8a28309466affff,-122.48365,37.69020,60
8a283095589ffff,-122.45761,37.69081,55
8a28308f1c8ffff,-122.32195,37.91682,36
8a28308148effff,-122.28065,37.77855,60
8a2830985487fff,-122.15431,37.71901,30
8a283082981ffff,-122.45071,37.77658,61
8a2830970797fff,-122.46400,37.69641,26
8a28308f02cffff,-122.31489,37.91494,239
8a28308a8277fff,-122.26338,37.86634,62
8a283082aa17fff,-122.37275,37.80497,32
8a283092e28ffff,-122.39555,37.65126,44
8a283082b967fff,-122.41873,37.76672,27
8a28309466affff,-122.47631,37.67876,89
8a283098d237fff,-122.24272,37.75921,44
8a283082a007fff,-122.39632,37.78605,27
8a283085da27fff,-122.54881,37.89406,27
8a283095cd97fff,-122.48277,37.73278,29
8a283092bab7fff,-122.39555,37.65126,49
8a283092e28ffff,-122.37841,37.62075,82
8a283082aa17fff,-122.41496,37.78315,40
8a283082984ffff,-122.45072,37.77991,106
8a28308a831ffff,-122.24794,37.86365,62
8a283092e907fff,-122.39526,37.59108,58
8a2830874997fff,-122.46558,37.78461,28
8a283092e28ffff,-122.47880,37.66741,31
8a28308a8297fff,-122.25038,37.86713,43
8a283082aa6ffff,-122.40942,37.78439,78
8a2830956007fff,-122.41867,37.70541,42
8a28308a8247fff,-122.24794,37.86365,69
8a283092ba1ffff,-122.40873,37.62174,62
8a283092ba1ffff,-122.44403,37.63001,90
8a2830951527fff,-122.45426,37.72126,34
8a28309564effff,-122.40493,37.71281,27
8a28308597b7fff,-122.49919,37.93533,58
8a283092eb0ffff,-122.41387,37.59660,38
8a283092eb57fff,-122.40426,37.61540,40
8a2830946817fff,-122.49123,37.67978,28
8a283098d65ffff,-122.25616,37.74333,28
8a283092b937fff,-122.41388,37.62894,26
8a283095589ffff,-122.45832,37.70598,69
8a28308a9c17fff,-122.26338,37.86634,31
8a283092166ffff,-122.37545,37.56505,34
8a283092ba1ffff,-122.42822,37.62004,35
8a283092eb57fff,-122.39399,37.59721,51
8a2830999277fff,-122.16628,37.78329,33
8a28308a828ffff,-122.25690,37.86703,157
8a283098d237fff,-122.24707,37.77135,62
8a283082aa17fff,-122.39765,37.78958,152
8a28308f0d57fff,-122.29848,37.89707,26
8a283082bd0ffff,-122.41398,37.78662,38
8a283082b8d7fff,-122.41987,37.79176,26
8a283097381ffff,-122.45509,37.66759,32
8a28308a8307fff,-122.26338,37.86634,111
8a2830828837fff,-122.41995,37.76451,30
8a28342dd74ffff,-122.48465,37.57403,55
8a283097321ffff,-122.46857,37.69025,41
8a2830988367fff,-122.24707,37.77135,32
8a28308a82d7fff,-122.25667,37.87727,43
8a283097381ffff,-122.46668,37.64491,50
8a283092ba1ffff,-122.42574,37.63317,116
8a28342dd69ffff,-122.48465,37.57403,26
8a2830951a67fff,-122.47652,37.71544,27
8a2830ba6377fff,-122.53256,37.94529,47
8a283095646ffff,-122.40854,37.70985,32
8a283095119ffff,-122.46072,37.72003,35
8a2830922d6ffff,-122.32980,37.58102,66
8a28308a8317fff,-122.25285,37.86780,86
8a283095589ffff,-122.46459,37.70325,58
8a28309ab71ffff,-122.25616,37.74333,119
8a2830829577fff,-122.43591,37.78250,73
8a2830972b2ffff,-122.47880,37.66741,29
8a283097478ffff,-122.45375,37.63543,39
8a28309aa917fff,-121.84283,37.71640,49
8a283097381ffff,-122.45745,37.64058,34
8a28309899b7fff,-122.24415,37.74006,35
8a283095c257fff,-122.49688,37.74211,42
8a283082b617fff,-122.41016,37.80509,30
8a283082bd87fff,-122.40505,37.78868,35
8a28308597b7fff,-122.54298,37.92813,32
8a28309466affff,-122.43121,37.70139,44
8a28309466affff,-122.47721,37.67379,33
8a28308a8277fff,-122.25038,37.86713,35
8a28309558affff,-122.46400,37.69641,38
8a283095b58ffff,-122.48155,37.78177,29
8a2830975207fff,-122.48670,37.64807,27
8a28308c3537fff,-122.35304,37.97141,30
8a283085bb2ffff,-122.51150,38.06034,27
8a283092ea47fff,-122.40954,37.60483,29
8a283097021ffff,-122.45597,37.64585,42
8a283095589ffff,-122.45617,37.70046,36
8a28308a8207fff,-122.25285,37.86780,45
8a28308f3b47fff,-122.31489,37.91494,33
8a283092e907fff,-122.40354,37.58596,43
8a2830976257fff,-122.44811,37.65801,31
8a283082bd97fff,-122.40505,37.78868,59
8a283082a087fff,-122.38979,37.79060,34
8a28308c3c97fff,-122.34613,37.97572,32
8a283082aae7fff,-122.41496,37.78315,27
8a28308a82dffff,-122.25690,37.86703,99
8a28308a828ffff,-122.26006,37.86723,81
8a28308a828ffff,-122.24794,37.86365,35
8a2830951a6ffff,-122.47966,37.72626,206
8a28308280d7fff,-122.41852,37.77923,38
8a28308a8227fff,-122.25613,37.86444,148
8a283081432ffff,-122.31123,37.78235,30
8a283097370ffff,-122.46572,37.68530,41
8a2830829937fff,-122.44687,37.76953,35
8a28308c28d7fff,-122.34976,37.94708,29
8a283098d65ffff,-122.24415,37.74006,33
8a283092baeffff,-122.44403,37.63001,29
8a283097149ffff,-122.47906,37.70568,42
8a28308f3b47fff,-122.33101,37.92205,48
8a283097149ffff,-122.43135,37.65734,61
8a28308a8387fff,-122.24794,37.86365,48
8a283082868ffff,-122.41369,37.78521,31
8a2830955acffff,-122.47604,37.70231,54
8a283082861ffff,-122.41496,37.78315,106
8a28342dd62ffff,-122.47598,37.59176,33
8a28308a8a87fff,-122.25920,37.86223,47
8a283092b40ffff,-122.40749,37.59498,32
8a283097469ffff,-122.44401,37.65258,40
8a28308a8297fff,-122.25613,37.86444,53
8a283097149ffff,-122.45375,37.63543,53
8a2830973b97fff,-122.44401,37.65258,39
8a28308597b7fff,-122.51988,37.93154,75
8a283097149ffff,-122.45405,37.66233,28
8a283098d237fff,-122.17874,37.70217,36
8a283095b597fff,-122.47574,37.77956,29
8a2830828657fff,-122.41660,37.78294,44
8a28308a8297fff,-122.26338,37.86634,40
8a2830923977fff,-122.34713,37.59089,55
8a283081e1b7fff,-122.29145,37.84193,29
8a28308a82d7fff,-122.26786,37.86574,43
8a28308a91a7fff,-122.26981,37.86877,31
8a283098d3affff,-122.25616,37.74333,33
8a28308597b7fff,-122.52927,37.93394,56
8a28309753affff,-122.48670,37.64807,36
8a283095ebaffff,-122.47304,37.74410,32
8a283092c45ffff,-122.40066,37.60222,68
8a2830971c37fff,-122.47526,37.65414,40
8a28308a8297fff,-122.25690,37.86703,124
8a2830876517fff,-122.43462,37.80828,29
8a28308ab967fff,-122.26217,37.87622,87
8a2830bb52a7fff,-122.49217,37.95647,50
8a2830971787fff,-122.48173,37.67331,26
8a2830923977fff,-122.36725,37.59755,47
8a283092eb0ffff,-122.40066,37.60222,94
8a2830ba60affff,-122.52941,37.94735,33
8a2830972b2ffff,-122.45832,37.70598,30
8a2830920947fff,-122.37545,37.56505,35
8a28308ac297fff,-122.25690,37.86703,77
8a283082869ffff,-122.41268,37.78439,33
8a28309204dffff,-122.37545,37.56505,30
8a283081432ffff,-122.28443,37.78696,213
8a283097381ffff,-122.45867,37.66020,52
8a283097035ffff,-122.47328,37.66085,27
8a283098e987fff,-122.19029,37.74020,30
8a28308a9cd7fff,-122.26981,37.86877,39
8a2830971c27fff,-122.47880,37.66741,30
8a283082aae7fff,-122.41285,37.77774,30
8a283098d6effff,-122.24442,37.74619,36
8a28308a8a87fff,-122.25613,37.86444,111
8a28308a830ffff,-122.11475,37.64916,46
8a283092e907fff,-122.39399,37.59721,26
8a28308ab967fff,-122.25690,37.86703,170
8a2830ba60affff,-122.53017,37.95395,47
8a2830843c97fff,-122.51264,37.87239,28
8a283095c027fff,-122.49921,37.75185,31
8a28308a9577fff,-122.25285,37.86780,30
8a28308a804ffff,-122.25613,37.86444,65
8a2830976cf7fff,-122.39555,37.65126,68
8a283082aa17fff,-122.42770,37.78355,70
8a2830972b2ffff,-122.48173,37.67331,33
8a28308a82d7fff,-122.26338,37.86634,57
8a283092050ffff,-122.35060,37.57937,32
8a28308a8adffff,-122.26338,37.86634,30
8a2830828697fff,-122.40942,37.78439,112
8a2830988797fff,-122.20345,37.77011,50
8a2830920407fff,-122.33770,37.57445,33
8a283082985ffff,-122.45071,37.77658,220
